user_id	jobroles	career_level	discipline_id	industry_id	country	region	experience_n_entries_class	experience_years_experience	experience_years_in_current	edu_degree	edu_fieldofstudies
1116909	1869869	3	0	0	de	0	3	5	2	0	
901058	4169675,4499478,3840279	5	0	0	de	0	2	6	1	2	
1653731	2580946,4456788,1913940	0	0	0	de	0	1	7	7	3	
2872036	682906	0	0	19	de	2	2	7	7	0	
1572796	3392240	0	0	8	de	0	1	0	0	0	
407836	2569932,1849364	0	5	2	de	0	2	4	2	1	8
610436	3474546	NULL	0	0	de	7	2	3	1	1	8,5
390537	0	NULL	0	0	de	6	2	3	0	2	8,5
1504806	0	NULL	0	0	de	2	2	4	0	1	
1045923	1242704	NULL	0	0	de	10	3	3	1	2	8
506558	3079492	NULL	0	0	de	6	3	5	2	2	
2313488	231089,3903881	1	0	0	de	0	2	4	1	1	
2094472	3432139,4143327	5	0	0	de	0	1	4	4	1	3
656318	3533042,4484357	3	0	0	de	0	2	5	3	0	
2969096	4427905	NULL	0	0	de	10	2	4	3	0	5
1018018	0	NULL	0	0	de	3	2	5	0	2	
1122543	2527907	3	18	10	de	5	1	4	4	0	3
485450	3378061	0	0	0	de	0	2	7	0	0	
2106933	4169675,315526	5	0	0	de	0	3	6	3	2	8
807931	444534,177854	3	0	0	de	0	3	7	4	0	
1127290	0	NULL	0	0	de	1	1	1	0	2	3
118016	2575804,3135218,996660,1038436	0	14	21	de	12	3	5	4	0	5
14343	91188,2573697	3	14	21	de	1	2	4	1	0	5
1819421	901174	3	1	1	de	0	1	4	4	0	3
2200067	3731273	0	0	0	de	0	3	6	2	2	
720570	196892,3768439,1766375	0	0	21	de	9	1	0	0	0	
1880724	2330622	NULL	0	0	de	5	3	4	1	0	
882301	1581843,525336	0	0	13	de	1	2	5	4	0	
4697	3964402,76887	0	0	0	de	0	2	3	2	1	8
892501	0	NULL	0	0	de	0	2	3	0	2	5
1200681	3370475	5	3	8	de	9	3	7	3	0	3
912015	0	NULL	0	0	de	13	3	5	0	0	
2565536	2378915	0	0	21	de	7	1	0	0	0	
2668855	0	NULL	0	0	de	6	1	0	0	1	3
27039	76751	0	0	0	de	0	2	3	1	2	8
1097080	4141254	0	0	0	de	0	1	3	2	1	
425955	2527907	0	18	3	de	0	1	0	0	0	
1379562	4408755	0	0	10	de	10	3	5	2	2	5,8
2440307	0	NULL	0	0	de	0	NULL	NULL	NULL	0	
1149085	901174,3711396,3478136,43756	0	0	1	de	9	2	6	6	0	
2083689	3079492	NULL	0	0	de	7	2	2	2	2	2,7
1629891	1443376,3119985	3	20	1	de	2	3	5	2	1	3
5371	328529	3	0	0	de	0	3	6	1	0	
2749612	2142758	3	0	0	de	0	3	7	1	2	
1024917	502342	3	0	0	de	0	2	5	3	0	5
1413566	2978502	4	3	15	de	7	3	6	2	2	8
2867322	420011,4484357,3946013,2573697	3	0	0	de	0	3	6	4	2	7
2081096	4377188	2	10	1	de	2	3	4	1	1	8
1428547	100039,187361	4	0	0	de	0	2	5	2	3	
1444755	76751,2068923,3303501,3799231	3	0	21	de	10	3	7	2	0	3,5
1606345	2083509	3	0	21	non_dach	0	2	5	4	1	
1018817	340831	3	0	23	de	1	3	4	2	0	
199401	635441	5	0	0	de	0	3	5	1	2	
279628	111206	4	15	1	de	10	3	7	2	2	3
504237	0	NULL	0	0	de	6	2	4	0	2	
1143628	0	NULL	0	0	at	0	1	0	0	0	3
1423813	43445	0	0	0	ch	0	3	4	1	0	8,7
2349147	0	NULL	0	0	de	9	1	0	0	0	
180714	0	NULL	0	0	de	9	1	4	0	1	8
1268677	3355458,4499767	3	3	9	de	9	3	7	2	0	
2795499	3024883	3	18	15	de	9	3	5	1	3	5
380434	0	NULL	0	0	de	2	1	0	0	0	
2514732	258207	2	0	0	de	0	3	4	2	2	
1678266	3916449	3	0	10	de	10	3	7	5	0	5
2553574	1745650,2628571,1565617,1178568	0	0	16	de	6	3	6	3	1	8
1586850	3771869	NULL	0	0	de	2	3	4	1	2	3,5
272371	0	NULL	0	0	de	6	3	4	3	1	7
500045	635441	0	0	11	de	1	3	5	1	0	
1770827	4154051,3321196,76751	4	3	13	non_dach	0	3	6	4	0	8
1380569	2314529,2573697	3	14	21	de	2	2	5	2	0	7
1728565	4284901	5	0	15	at	0	1	0	0	0	
2490023	635441	0	0	8	de	1	3	7	4	0	
1049595	2573697,2965627	0	0	15	de	2	3	5	4	0	
2282798	2865345,4580338,2140778	2	0	0	non_dach	0	3	4	2	2	2
1950490	2169794,76751,3274326	NULL	0	0	non_dach	0	2	4	1	0	5
1872484	444534	0	0	0	de	0	3	5	2	2	8
173869	444534	3	0	0	de	0	3	2	1	0	
2315248	3287640	NULL	0	0	de	0	2	7	3	0	
434220	0	NULL	0	0	de	6	2	3	0	2	8
176638	2314529	0	0	0	de	0	1	1	1	2	5
2559046	0	NULL	0	0	de	2	2	0	0	0	
1628860	0	NULL	0	0	de	5	2	3	0	2	4
2375811	600380,635441	0	0	2	de	4	2	6	4	0	8
69088	0	NULL	0	0	de	6	3	4	0	0	3,8
1231111	0	3	20	15	de	1	3	6	1	0	
279711	30045	3	0	0	de	0	3	5	3	0	
2909977	221785,4451534,494116,2632767,675557	4	0	0	de	0	1	2	2	1	8
631134	3478136	3	3	21	de	3	3	4	1	2	8
1011666	3079492,3954962	2	0	0	de	0	1	2	1	0	
2207522	398644,996660	3	11	13	de	2	3	4	1	2	8,2
676804	812432	3	3	1	de	7	1	6	6	0	
1620193	76751,508637	3	0	21	de	3	3	7	3	2	
674684	3456869	3	0	18	de	10	3	6	3	2	
2599791	2052518	0	0	23	de	0	2	7	6	0	
1960932	872212,3005419	0	0	21	de	2	2	7	5	0	3
2943825	0	NULL	0	0	de	1	1	3	0	0	3
350750	1812938,76751	5	0	0	de	0	3	7	3	1	
973995	4172247	2	0	18	de	6	1	4	4	0	
1541547	3028041,494116	4	7	21	de	2	3	7	3	2	3
2328694	1766375	3	3	1	de	9	1	0	0	0	
970192	812432	0	0	0	de	0	2	4	2	0	
353098	4154051,3321196,3099696,3506522,1793536	0	0	11	de	4	1	0	0	0	
880581	3432139,3872048	0	0	21	ch	0	3	1	1	0	
1952620	3341539	0	3	5	de	1	1	0	0	0	
353659	4520479,3432139	3	0	0	de	0	2	4	2	3	8
2200392	301621,1514943	NULL	0	0	de	7	3	5	1	2	8
2798771	0	NULL	0	0	de	2	3	5	0	2	
2019562	0	0	0	9	de	2	1	0	0	0	
1347124	612078	3	0	8	de	10	1	0	0	0	
502660	0	NULL	0	0	de	6	3	5	0	2	3
1329885	3432139	0	0	0	de	0	1	2	2	2	
220930	3884950	0	0	21	at	0	2	3	1	2	
2795751	3478136,3378435,3748334	NULL	0	0	ch	0	3	5	2	0	3
291759	4408755,3378061	NULL	0	0	de	13	3	6	4	3	
1436191	0	NULL	0	0	de	2	3	3	0	2	5
2444321	0	NULL	0	0	de	3	1	7	0	0	
1005794	63375	3	0	0	non_dach	0	3	4	0	2	8,2
2626340	0	NULL	0	0	de	0	3	6	0	0	
801485	4499767	4	3	15	de	7	3	7	1	0	
1900501	3287640	NULL	0	0	de	6	1	0	0	0	
2042810	2276399	4	0	0	non_dach	0	3	5	1	2	7,8
2735938	2573697,76887,3847247	3	0	3	de	1	1	6	6	0	
798742	3112863,494116,3270930	3	14	14	de	9	3	6	1	2	5
2075603	3947929,1162788	3	3	2	de	7	2	7	2	0	
704292	3050920	NULL	0	0	de	7	2	2	2	0	2,8
1802278	1832204	NULL	0	0	de	10	3	4	2	2	7
2550469	4483314,3726542	0	0	0	de	0	1	6	4	3	7,4
1313020	0	NULL	0	0	de	0	NULL	NULL	NULL	0	
1348343	3788202,213841	0	0	22	de	4	1	0	0	2	
2834723	736866,1359014,3370475,234916,2169794	4	0	0	de	0	1	7	6	0	
1844399	1057568	0	2	21	de	9	2	6	4	0	
2159525	4521727,2720616	3	0	0	de	0	2	3	2	2	3
916815	34866	4	0	0	de	0	3	5	1	1	
615437	2801588,4323320,2111897,2573697	0	0	0	de	0	2	6	3	0	
1446302	3432139	3	0	0	de	0	3	4	4	2	
2755337	3792911	5	0	0	de	0	3	7	3	2	3
2564916	4169675,4499478,1319614,1868057,2247273,688283	0	0	2	at	0	3	6	4	1	8
295598	213841	3	13	9	de	2	2	4	2	0	
1139237	838307,2585795	0	0	8	de	0	2	4	3	0	8,2
2618940	2314529	3	14	21	non_dach	0	3	5	1	0	3
110182	4284901	6	0	14	de	9	3	7	3	0	
1290391	319286	3	0	0	ch	0	3	7	3	0	
533605	3517194	3	8	18	de	2	3	7	2	2	6
2022064	0	NULL	0	0	de	15	1	4	0	1	8
1333938	76751	0	2	14	de	6	3	5	1	0	
1455968	0	NULL	0	0	de	1	1	7	0	0	
1533726	1549791	0	0	14	de	7	3	6	1	2	3
2488419	2865345,3408137	2	0	0	de	0	3	4	1	2	2,8
173208	444534,3079492	NULL	0	0	de	7	2	4	1	0	
666269	76751	3	2	14	de	0	2	4	2	2	2
2273236	2865345	3	9	18	de	7	3	5	1	0	8
1116827	563893	6	0	8	de	1	1	3	3	0	
2111230	0	NULL	0	0	de	7	2	3	0	1	8
1145057	76751,4141254,4321623	4	0	18	de	2	3	6	2	2	8
512836	1359014	3	3	2	de	7	3	5	3	0	
2133164	213841,2359191	3	0	0	de	0	3	4	2	2	3
643094	704442	0	0	5	de	2	1	0	0	0	
629778	4490078	4	0	9	ch	0	3	6	2	0	
179441	4284901,1803369	3	14	21	de	4	3	5	3	0	
2475663	0	NULL	0	0	de	10	1	0	0	0	8
2530312	0	NULL	0	0	de	13	1	0	0	0	3
871856	99840,3135218	3	3	1	de	9	2	4	1	0	3
2864231	0	NULL	0	0	de	6	2	4	0	1	
53760	2978502	4	3	8	de	10	2	7	2	0	
1314154	2995613,2017616	3	14	21	de	7	2	4	2	2	5
2491105	2458580	1	0	0	de	0	2	2	1	1	
65996	2573697,8057	3	0	21	de	1	2	5	3	0	
1796820	2314529	3	0	0	de	0	1	6	5	2	
2454061	0	NULL	0	0	ch	0	3	7	0	0	
1929923	45560,1057841	3	0	0	de	0	2	0	0	0	
2396536	2458580	0	0	15	ch	0	1	0	0	0	
1490581	348684	0	0	16	de	13	1	0	0	0	
872376	76751	2	2	21	de	13	3	4	1	2	2,5,8,6
1289298	991642	0	0	15	de	2	2	4	2	2	7
574948	3392240	4	0	0	de	0	1	5	4	2	8,2
953661	2865345,1819239	3	9	1	de	1	3	5	1	2	8
1826846	2210017	3	6	2	ch	0	3	7	3	0	
2764532	2978502,1533993	3	3	21	de	2	3	5	1	0	8,2
1373919	0	NULL	0	0	de	2	2	2	0	0	3
1862061	116177	0	0	14	de	6	3	4	4	2	3
2225982	2653768,1654629,1326903	0	0	8	de	7	3	4	1	2	2,7
1153896	812432	0	0	15	de	2	3	5	2	0	
98287	3434618,1954023	4	0	8	de	2	3	6	2	1	3
1714992	291827	0	0	0	de	0	2	6	2	0	
2601824	2668632	0	0	0	de	0	1	6	5	3	3
2713903	1287384,1196943,1253876,154542	6	0	20	de	10	2	6	3	2	
993415	4141254	3	3	21	de	6	3	6	2	0	
2456156	1109831	0	0	1	ch	0	2	7	4	0	3
276416	1792965	3	0	0	de	0	3	4	3	1	4
2761873	578240,502342	0	0	5	de	6	1	0	0	0	
425847	2094395	3	14	21	de	6	2	4	2	0	
38365	76751	NULL	0	0	de	3	3	7	2	0	
504243	655030	4	0	0	de	0	3	7	3	2	8
2681188	2921840,2916123	NULL	0	0	de	0	1	5	5	0	
2743013	0	0	2	15	de	1	1	6	6	0	
981663	1057568,3731273	3	0	0	de	0	2	6	0	0	3
308870	4377640	2	0	5	de	1	2	4	1	2	3
502490	0	NULL	0	0	de	7	3	4	0	2	7
1182269	1987943	0	0	0	de	0	1	4	4	0	
601137	3392240,213841	4	13	9	de	9	3	7	1	0	
2654583	3241763,927617	3	0	0	de	0	3	6	1	0	
2237949	76751,3028585	4	0	21	de	6	2	4	1	0	
1342405	2344421,4521727,3432139	3	20	1	de	7	3	6	3	0	3
1301322	500718,2230200	4	0	0	de	0	3	6	3	0	
1168622	1851239	0	0	20	de	6	3	5	3	2	8
787749	0	NULL	0	0	de	6	3	5	0	0	
2748646	502342	2	0	0	de	0	3	4	2	2	5
613806	0	NULL	0	0	de	0	3	2	0	2	5
2933937	1162788,453705,744365	3	2	14	de	6	3	4	4	0	8
2599208	500718,1942668,1013546	3	14	21	de	9	2	4	3	0	3,7
1900560	543252,1581843	3	0	2	de	9	1	5	4	0	
282457	2550008,3072367	4	0	0	de	0	2	6	2	0	
1522818	0	NULL	0	0	de	9	1	5	0	0	8
724471	2111897	3	20	5	de	2	3	6	2	0	3
893744	0	NULL	0	0	de	0	1	1	0	0	
1004644	0	NULL	0	0	non_dach	0	2	5	0	0	
1233314	0	3	8	18	de	0	2	4	1	0	
1289026	3432139,3482421	6	0	0	de	0	3	7	6	0	
577944	0	NULL	0	0	de	9	3	4	0	0	
2481885	0	NULL	0	0	de	6	2	4	0	0	
1458039	3913136	0	0	11	de	1	3	6	2	2	8,2
593001	1342939,154542,3387027	0	0	14	de	3	1	0	0	2	3
1802149	2995423	NULL	0	0	de	2	3	4	1	2	3,8
2250650	0	0	0	8	de	7	2	5	4	0	
575755	221785,4049722,2857954	0	0	0	de	0	3	3	1	0	5
16056	0	NULL	0	0	de	9	1	2	0	1	8
934934	0	NULL	0	0	de	2	2	0	0	0	8,2
481381	4181623	0	0	5	de	10	2	5	5	0	
1512970	0	0	0	16	at	0	1	0	0	0	
732930	2978502,2101651	0	0	0	de	0	1	3	2	1	7
1312815	2573697,726713,635441	3	3	4	de	9	2	4	2	1	8
1031043	3432139	0	0	15	de	9	3	6	4	0	
1534792	3500451	0	0	22	de	7	1	0	0	0	
1225124	0	NULL	0	0	de	4	1	0	0	0	
2538181	0	NULL	0	0	de	7	3	5	0	2	
2683908	1808947,4216240	0	0	2	de	9	2	4	2	0	
2446268	0	NULL	0	0	de	3	1	0	0	0	
1351572	0	NULL	0	0	de	2	3	0	0	0	8
456802	3016884	0	0	0	de	0	1	5	4	0	
2424577	1275891	6	0	0	de	0	1	5	3	3	7
1916995	2896239	0	0	0	at	0	2	7	3	0	
1497485	3582227	0	0	15	de	0	3	5	2	0	
1114365	4271874	3	0	8	ch	0	2	4	4	0	8
2444901	0	NULL	0	0	de	3	2	7	0	0	5
1302588	4284901	6	0	15	de	9	1	4	4	0	
2268228	222069	NULL	0	0	de	13	1	4	0	0	
2234512	2266180,76887	3	0	0	de	0	3	5	4	2	2,8
869982	2111897,2140778	5	3	15	non_dach	0	3	5	1	0	5
1956094	1826305,2110329,3240672	4	14	21	de	13	3	7	3	0	7
1576107	901174	4	0	22	de	0	3	7	3	0	
1271134	3129777	NULL	0	0	de	3	2	6	5	2	8,2
2718984	3432139	3	7	15	ch	0	3	4	1	0	
2637701	3079492	1	0	0	de	0	2	2	2	0	
1058389	3908935,4284901	3	0	18	de	7	3	7	4	0	8
1105510	2178060	3	15	1	de	7	3	4	2	2	3
316472	3107718,2270687,2317097	0	0	23	de	9	2	4	4	2	5
546909	0	NULL	0	0	de	1	3	4	0	2	3
2518735	3408137	3	0	0	de	0	2	3	2	2	8
2672960	1118975,187361,494116	3	2	18	de	7	3	4	2	2	8,2
1477113	4545549	0	0	0	at	0	1	6	4	0	
2547777	3533669	NULL	0	0	de	13	3	5	2	2	3
1576273	1667725,3170691,2325779,3028585	4	0	0	de	0	2	4	1	3	5
2602207	1072848	0	0	8	de	9	1	7	7	0	
1145220	4141254	0	0	0	de	0	2	0	0	0	
2379483	4049722,1072229,524518	NULL	0	0	de	2	2	2	2	2	5
1798149	2210017,296398	4	0	0	de	0	3	5	4	2	2
597558	4141254	4	0	0	de	0	2	2	2	0	
1964569	1766375	0	0	5	de	1	1	0	0	0	
1678443	2531760,4451534,3170691,2140778,1581843	5	5	2	de	7	3	7	2	2	8,2
1804948	3432139	4	0	0	de	0	3	4	2	0	
1465097	106514,2394577,4571752,2424638,453061	3	1	4	de	2	3	7	2	0	
705355	4284901,2870601	5	0	0	non_dach	0	3	6	2	2	8,5
2468119	1100048,2928384,3083772,3372075	3	0	0	de	0	3	6	4	2	7
1027966	524518,3903788	6	0	0	de	0	1	4	4	2	4
414871	401445	NULL	0	0	de	0	3	6	2	0	3,5
2611108	4427905	3	14	9	de	2	2	4	1	0	
346987	4545549	0	0	15	ch	0	3	7	3	0	
118118	1342939,4362091,907741	3	9	21	de	6	3	5	1	0	8
2653545	502342	0	0	8	de	1	1	0	0	0	
2833981	3870375	6	0	18	de	10	3	6	5	0	4
993700	4152065,187361	3	0	0	de	0	3	6	5	0	
1284671	3482421	0	0	14	de	7	3	5	5	0	
2498759	2368386	0	7	19	de	6	3	6	2	2	8,7,2
303746	543252,2270687,3345009	2	0	0	de	0	3	4	3	2	5
2134504	1438550,76751,1466685	0	0	2	de	7	1	0	0	0	
387468	1095928	4	0	8	de	6	3	6	2	0	
578242	4499478,154542,4490078	0	0	15	de	2	2	4	3	2	2
437564	0	3	0	3	de	3	3	7	2	2	
1221826	502342,1197269	0	2	14	de	2	3	5	5	0	3
1324140	615576	3	0	0	de	0	2	4	1	1	8
1886403	165098,4049722,3145630	5	0	0	de	0	3	4	2	0	8,2
2717187	1581843,2591149	4	0	8	de	2	3	7	4	0	
1202578	996660,1134369	3	11	19	de	1	3	5	1	2	3
1514034	0	NULL	0	0	de	7	2	4	0	1	8
63176	3731273	3	0	0	de	0	2	2	2	2	3
588618	1284613	NULL	0	0	de	1	3	5	2	2	8,2
2124887	128836,660875	4	0	0	de	0	3	7	3	0	
572354	3039705	NULL	0	0	de	7	3	4	2	2	3
2437683	2314529	3	0	0	de	0	3	5	3	1	3
2158150	4499767,3321196	0	0	1	de	1	3	6	1	0	
353163	4160943,500718	NULL	0	0	de	7	2	7	2	0	3
2290612	1389761	5	0	0	de	0	3	0	0	0	
223231	2309419	0	0	8	de	10	3	0	0	0	8,2
2885032	3482421,3756865,3081292,2473582,744365,3079492,4321623	NULL	0	0	de	0	3	3	2	1	2
661730	1127093	0	0	0	de	0	3	5	2	1	3
262118	1429224	0	0	8	de	2	1	2	2	0	
2501425	1950797	0	0	14	de	0	1	0	0	0	
1970828	3341539	0	0	0	de	0	2	4	2	1	8
48410	2111897	3	3	1	de	7	2	7	3	0	
1181713	1910739	0	0	0	de	0	3	5	2	3	7
2349195	4216240	3	3	17	de	1	3	7	2	0	8
2330261	502342	0	0	21	de	2	3	6	4	0	
825199	1283916	4	2	14	de	2	3	5	1	0	
430045	3392240	0	13	1	de	2	1	5	5	0	
2592569	4408755	0	18	1	de	1	3	4	3	2	5
225733	4380932,441652,1072848	3	0	0	de	0	2	4	2	1	8
898697	0	NULL	0	0	de	9	1	0	0	0	
2688703	2204276,2140778	0	0	0	de	0	2	4	0	2	8
2154098	3903197	0	0	7	de	7	1	4	1	0	
950913	43445,3432139	0	0	8	de	7	3	7	4	0	
631089	4111787	0	0	3	de	6	2	6	1	0	
1961214	2204276,3099696,1768488	3	0	0	ch	0	2	4	2	1	8
132963	2998048,4484357,3478136,1581843	3	2	21	de	2	3	5	2	0	8
2178829	3768439,128836	2	9	18	de	2	3	3	1	1	
2710028	4490078	3	6	15	de	2	3	5	3	2	
171516	1177055	0	0	8	ch	0	3	6	1	0	
2530161	2380081,2281641,23820	4	0	0	de	0	3	4	4	3	
955417	258207	0	0	8	de	1	1	0	0	0	
1611020	2558355,100039,265439,76751	0	0	20	de	2	2	4	1	0	8
2664883	2314529,3482421	3	0	1	ch	0	2	4	3	0	5
1827402	2915824,2550008	6	19	1	de	1	3	7	2	0	3
986507	2210017,751977	3	0	0	de	0	2	2	2	2	2
828173	1635684,3293484,996660,3378061,3170691	4	3	2	at	0	3	5	1	0	
2317145	0	NULL	0	0	de	2	3	6	0	0	
1877737	1959724	3	0	8	de	0	2	4	3	0	
699458	4111787	3	12	16	de	6	3	7	1	0	
523996	1188159	3	9	18	de	6	3	5	1	2	
164889	4305206	4	0	23	de	7	3	6	2	0	
2974975	2573697,4303733,1697930,297403	3	5	2	non_dach	0	2	4	3	2	
842434	3321196,16669	0	0	9	de	3	3	5	1	2	
2185076	4499478	0	0	0	de	0	2	4	2	1	
1619971	1057841	NULL	0	0	de	7	3	4	1	1	8,2
1069338	63375	3	0	12	de	9	2	6	4	0	
387781	128836,624061	3	0	0	de	0	1	5	5	0	3
2388031	4284901	4	0	0	non_dach	0	3	7	6	0	3
773286	3533669	0	0	15	de	7	1	0	0	0	
478183	0	NULL	0	0	at	0	3	7	0	0	
217798	2591149	2	18	8	de	2	3	4	2	2	3
1060220	0	0	0	14	de	0	1	0	0	0	8
2670466	76751	3	7	14	de	2	3	4	2	2	
1007185	2573697,11360,2856334,2995613	3	18	9	de	2	1	5	5	0	
2787573	3321196,1884662,1549791,494116	0	0	0	de	0	3	5	5	3	2,3,8
1658843	3947776	3	0	15	de	2	1	0	0	0	
1695411	4007215,2385717	1	0	0	de	0	2	4	1	2	
2503255	3408137	0	0	5	de	6	3	6	2	0	
2084190	502342,3689751	4	0	0	de	0	1	4	2	2	
1403875	0	0	0	3	de	6	1	0	0	1	8
2093888	213841,234916	3	0	0	de	0	1	2	2	0	
653940	1836208	3	0	11	de	3	2	3	1	0	
2467479	0	NULL	0	0	de	10	3	5	0	0	
123799	1890945	3	2	14	de	7	3	7	3	2	8,2,9
1125427	0	NULL	0	0	de	1	2	4	0	1	8
2850567	3432139	5	0	0	de	0	3	7	1	2	
1002413	2915824,1856588	0	0	8	de	7	3	7	4	0	
832342	174758	0	9	18	de	2	2	3	1	1	
1750100	1284613	3	0	1	de	9	1	0	0	0	
1844195	76751	0	2	14	de	7	3	4	2	1	2
2883358	76751,524518,744365,736866	0	0	10	de	7	1	5	5	2	8,9,2
312747	2287660,412919	4	3	21	de	2	3	4	2	1	
2984492	1869807	0	0	16	de	9	3	4	2	2	6,2
1347897	3370475	5	0	0	de	0	3	7	4	0	
38189	2130746	3	0	0	de	0	2	6	4	2	3
715333	1283916	3	2	21	de	1	3	6	2	0	5
1115699	2865345	3	9	21	de	2	3	5	2	2	7
2794514	128836	3	3	2	de	9	2	6	2	0	
2508806	736866	NULL	0	0	de	2	3	4	2	1	6,5
1441099	76751,494116	3	0	11	de	1	3	7	2	0	7
897665	3201469	3	0	21	de	9	3	4	1	0	8
827307	76751,559757	6	0	0	de	0	3	4	4	0	
934270	4176007	3	1	8	de	9	3	5	2	0	
2317326	2618866	0	0	8	de	10	3	6	2	1	
2151090	1351356	0	0	0	de	0	2	3	3	0	
790184	4492352	0	0	21	de	10	1	0	0	0	5
653247	1283916	0	2	14	at	0	2	4	2	2	5
2021778	2865345	4	0	0	de	0	3	5	2	2	8
1015786	502342,3099696	4	7	21	de	7	2	7	2	0	3,8,2
1457710	2314529	0	0	0	de	0	2	2	1	0	5
485959	897463,2928384	3	0	0	de	0	1	5	3	0	
627409	744365,4533036	0	0	0	de	0	3	7	3	0	2
1592388	3533669	3	15	1	de	1	2	5	2	0	
1563171	3718548	0	0	0	de	0	2	6	1	0	
1028764	3145630,315526,996660	5	0	8	de	9	2	7	3	0	
2563848	2314529	2	14	21	de	0	3	4	1	2	7,2
1527950	444534,63375	3	0	21	de	2	2	6	5	0	
337593	500718,4490078	3	6	15	de	2	2	6	4	0	8
2508911	897463,2928384	3	0	0	de	0	2	5	5	2	7
1453070	420011,502342,4499767	NULL	0	0	de	1	2	7	7	0	
605777	1847541,22459,3033879,1768488	3	0	1	de	2	3	5	3	2	3
2721710	2452252	0	0	0	de	0	1	3	1	0	
2886834	3543754	0	0	9	de	0	1	0	0	0	
1881297	4284901,444534	0	0	12	de	2	2	5	0	0	4
603750	1072229	3	20	9	de	1	3	6	1	2	3
2332434	508447	0	0	8	de	0	1	0	0	0	
2801983	4329775,3287640	0	5	15	de	7	3	6	2	0	
795749	0	NULL	0	0	de	0	1	3	0	2	
2586492	1581843,221785,3709246	4	3	1	de	2	2	5	3	0	
2413646	1551083,1179799,935969,1846039	5	0	2	ch	0	3	6	4	1	8
2920961	492263	0	0	0	at	0	3	5	1	0	8,3
1172843	2344342,154053	3	0	0	ch	0	2	3	2	2	8
1202085	240317,745768,2110329	3	23	19	de	9	3	6	3	0	
522368	2811951,4284901	4	6	12	non_dach	0	3	5	2	0	
257820	508447	3	15	9	de	1	1	6	6	0	
1749912	2082758	4	0	0	de	0	3	7	4	2	5
718352	451319,732320	3	0	19	de	2	3	5	3	2	8,2
234194	2645033	3	23	2	de	6	3	4	2	0	
1513762	594944	0	0	15	de	9	2	4	1	0	5
110636	2473582,3768439,2865345,339347	3	0	0	de	0	3	4	3	1	4
1904680	938758,1883446	3	0	0	de	0	3	7	6	0	4,3
480736	3412174,1279889,502342	3	0	0	de	0	2	5	3	1	3
2475462	0	NULL	0	0	de	3	1	0	0	0	
536379	3250295,4427905	3	0	21	de	10	1	6	6	0	
1395293	0	NULL	0	0	de	3	1	0	0	0	
685503	4169675	4	0	9	de	1	3	5	3	0	8
824222	0	NULL	0	0	de	9	2	7	0	0	
2262134	726713	0	0	15	ch	0	2	5	2	0	
2224506	2915824,3729575	6	19	1	de	9	3	6	2	3	2,3,8
390340	4181623	6	0	0	de	0	2	4	2	0	
1798462	655030	0	0	0	de	0	2	6	6	0	8
773678	2314529	0	0	0	de	0	1	6	1	1	5
1632386	3731273	3	7	9	de	2	3	4	1	2	3
2651917	3551384	2	0	0	de	0	2	3	1	1	8
2485049	2380081,612078	2	7	8	de	1	3	5	2	1	
468679	1721379,3847247	3	0	2	at	0	2	7	4	0	
702477	70049	NULL	0	0	de	9	3	4	2	2	6,7
80026	3509081	3	3	17	de	9	3	6	4	0	
80750	4141254	3	9	18	non_dach	0	3	5	1	1	
2922847	0	NULL	0	0	at	0	2	3	0	0	2,8
2597988	1530700,1549791	4	0	15	de	10	2	4	2	0	
807444	0	NULL	0	0	de	10	3	6	0	2	5
599587	3582227	3	1	17	de	10	3	7	3	0	
2938020	1766375,2314529,4333385	2	0	1	de	7	1	3	3	1	3
161662	0	NULL	0	0	de	15	3	2	0	2	2
1324417	0	NULL	0	0	de	10	2	4	0	2	8
1445908	4023922	NULL	0	0	de	6	3	4	2	1	
2537787	903489,3370475,4325610	4	0	9	de	1	3	7	2	2	
1530189	0	5	19	2	de	9	3	7	1	2	2,7
7134	4233249,528730	0	0	21	de	7	2	4	2	0	
128444	2657518	NULL	0	0	de	1	2	3	2	2	5,8
2878049	2135130,3543754	3	0	0	de	0	2	4	2	2	8
2205819	1869807	NULL	0	0	de	13	1	1	1	0	3
1445589	192570	4	0	18	de	6	3	6	4	0	
1213220	3438931	0	0	6	ch	0	1	4	4	0	
2536449	502342,1283916	3	0	21	de	2	3	4	2	2	8
1602560	0	0	0	18	de	7	3	3	1	2	8,2
1788893	128836	3	0	0	de	0	1	3	1	1	8
1987536	3241763,1964335,2585795,2764101,1342939,4451534	3	23	1	de	10	2	5	2	0	9,8
1404654	2632767,2767395	4	0	2	ch	0	3	5	2	2	5
2620072	3533669,4284901,447781,655030,2804562	5	0	0	ch	0	2	7	4	0	
923673	0	2	0	0	de	0	3	5	2	2	
571703	2978502	0	0	0	de	0	3	6	2	2	7,2
950877	3418410,751977,3582227	0	0	0	de	0	3	6	6	2	
2058898	4176007	3	1	23	non_dach	0	1	3	3	0	
1650780	0	NULL	0	0	de	0	1	0	0	1	
960543	3870375	3	8	18	de	3	3	4	2	2	
908645	116177	3	0	0	de	0	3	7	1	1	5
334053	19347,3145630	0	0	15	ch	0	2	6	2	2	5
1641025	1745650,45560,2965627	0	0	8	de	7	3	4	2	1	2,7
1819362	1572361,412919	4	0	21	de	10	3	6	4	0	
1790703	1608502,1122675,1050665,213841,3293484	3	0	0	de	0	2	3	1	1	8
